ID;Name;Longitude_WGS84;Latitude_WGS84;NameOfStation;Line;ModeOnEvenDays;ModeOnOddDays;FullFeaturedBPAAmount;LittleFunctionalBPAAmount;BPAAmount;RepairOfEscalators;global_id;geoData
545;Севастопольская, вход-выход 9 в вестибюль;37.5986795;55.6511966;Севастопольская;Серпуховско-Тимирязевская линия;"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:33:55, по 2 пути в 06:06:20; последний поезд по 1 пути в 01:17:00, по 2 пути в 01:47:05";"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:33:55, по 2 пути в 06:06:00; последний поезд по 1 пути в 01:17:00, по 2 пути в 01:47:05";3;5;8;;1773935;{type=Point, coordinates=[37.5986795, 55.6511966]}
71;Семеновская, вход-выход 1 в вестибюль;37.71929008;55.78315566;Семёновская;Арбатско-Покровская линия;"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:33:00, по 2 пути в 05:58:00; последний поезд по 1 пути в 01:14:00, по 2 пути в 01:55:00";"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:33:00, по 2 пути в 05:58:00; последний поезд по 1 пути в 01:14:00, по 2 пути в 01:55:00";1;0;1;;1773936;{type=Point, coordinates=[37.71929008, 55.78315566]}
563;Серпуховская, вход-выход 3 в вестибюль;37.6248829;55.726855;Серпуховская;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:47:05, по 2 пути в 05:53:25; последний поезд по 1 пути в 01:29:50, по 2 пути в 01:34:45";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:47:05, по 2 пути в 05:53:10; последний поезд по 1 пути в 01:29:50, по 2 пути в 01:34:45";1;3;4;;1773937;{type=Point, coordinates=[37.6248829, 55.726855]}
785;Улица 1905 года, вход-выход 3 во 2-й вестибюль;37.560177;55.765717;Улица 1905 года;Таганско-Краснопресненская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:03:20, по 2 пути в 06:04:40; последний поезд по 1 пути в 01:24:00, по 2 пути в 01:41:20";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:00:30, по 2 пути в 06:02:00; последний поезд по 1 пути в 01:24:00, по 2 пути в 01:41:20";0;2;2;;1773938;{type=Point, coordinates=[37.560177, 55.765717]}
510;Улица академика Янгеля, вход-выход 2 в южный вестибюль;37.6011148;55.5942546;Улица академика Янгеля;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:49:50, по 2 пути в 05:45:00; последний поезд по 1 пути в 01:07:35, по 2 пути в 01:56:15";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:00:10, по 2 пути в 05:48:00; последний поезд по 1 пути в 01:07:35, по 2 пути в 01:56:15";3;1;4;;1773939;{type=Point, coordinates=[37.6011148, 55.5942546]}
715;Бульвар Рокоссовского, вход-выход 1 в северный вестибюль;37.7321792;55.8149979;Бульвар Рокоссовского;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00; последний поезд по 1 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00; последний поезд по 1 пути в 01:03:00";;5;5;;1773940;{type=Point, coordinates=[37.7321792, 55.8149979]}
716;Бульвар Рокоссовского, вход-выход 2 в северный вестибюль;37.7329306;55.8154001;Бульвар Рокоссовского;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00; последний поезд по 1 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00; последний поезд по 1 пути в 01:03:00";;5;5;;1773941;{type=Point, coordinates=[37.7329306, 55.8154001]}
712;Бульвар Рокоссовского, вход-выход 5 в южный вестибюль;37.7351755;55.8132836;Бульвар Рокоссовского;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00; последний поезд по 1 пути в 01:03:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00; последний поезд по 1 пути в 01:03:00";4;;4;;1773942;{type=Point, coordinates=[37.7351755, 55.8132836]}
713;Бульвар Рокоссовского, вход-выход 4 в южный вестибюль;37.7352186;55.813449;Бульвар Рокоссовского;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:15, по 2 пути 05:47:00; последний поезд по 1 пути в 01:03:00, по 2 пути в 02:05:30";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00; последний поезд по 1 пути в 01:03:00";4;;4;;1773943;{type=Point, coordinates=[37.7352186, 55.813449]}
564;Серпуховская, вход-выход 2 в вестибюль;37.625760;55.726788;Серпуховская;Серпуховско-Тимирязевская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:47:05, по 2 пути в 05:53:25; последний поезд по 1 пути в 01:29:50, по 2 пути в 01:34:45";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:47:05, по 2 пути в 05:53:10; последний поезд по 1 пути в 01:29:50, по 2 пути в 01:34:45";1;3;4;;1773944;{type=Point, coordinates=[37.62576, 55.726788]}
47;Славянский бульвар, вход-выход 1 в западный вестибюль;37.468856;55.728974;Славянский бульвар;Арбатско-Покровская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:40:00, по 2 пути в 01:30:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:48:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:40:00, по 2 пути в 01:30:00";2;0;2;;1773945;{type=Point, coordinates=[37.468856, 55.728974]}
48;Славянский бульвар, вход-выход 4 в восточный вестибюль;37.47293;55.729345;Славянский бульвар;Арбатско-Покровская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:40:00, по 2 пути в 01:30:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:48:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:40:00, по 2 пути в 01:30:00";4;4;8;;1773946;{type=Point, coordinates=[37.47293, 55.729345]}
49;Славянский бульвар, вход-выход 3 в восточный вестибюль;37.473107;55.730202;Славянский бульвар;Арбатско-Покровская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:40:00, по 2 пути в 01:30:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:48:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:40:00, по 2 пути в 01:30:00";4;4;8;;1773947;{type=Point, coordinates=[37.473107, 55.730202]}
50;Славянский бульвар, вход-выход 2 в восточный вестибюль;37.472431;55.730934;Славянский бульвар;Арбатско-Покровская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:40:00, по 2 пути в 01:30:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:48:00, по 2 пути в 05:46:00; последний поезд по 1 пути в 01:40:00, по 2 пути в 01:30:00";4;4;8;;1773948;{type=Point, coordinates=[37.472431, 55.730934]}
